date,image,tags,temperature,cluster
2018-07-31,//image.musinsa.com/mfile_s01/_street_images/45908/280.street_img_view25b62c3c3825e5.jpg?20180731102856,"['와이드팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",32.6,2
2018-07-31,//image.musinsa.com/mfile_s01/_street_images/45913/280.street_img_view25b62c2bb39af5.jpg?20180731102905,"['스커트', '체크', '하의', '체크', '섹시', '페미닌']",32.6,2
2018-08-01,//image.musinsa.com/mfile_s01/_street_images/45927/280.street_img_view25b62c26828beb.jpg?,"['데님팬츠', '블루', '하의', '데님', '심플', '캐주얼']",33.6,2
2018-08-01,//image.musinsa.com/mfile_s01/_street_images/45933/280.street_img_view25b62c145d21d1.jpg?,"['와이드팬츠', '베이지', '하의', '베이지색', '심플', '캐주얼']",33.6,2
2018-08-01,//image.musinsa.com/mfile_s01/_street_images/45930/280.street_img_view25b62c242179c2.jpg?,"['카고팬츠', '카키', '하의', '녹색', '스트리트', '힙합']",33.6,2
2018-08-03,//image.musinsa.com/mfile_s01/_street_images/45945/280.street_img_view15b643c44b186d.jpg?20180803011245,"['오버롤', '하의', '보라색', '스트리트', '힙합']",33.1,2
2018-08-03,//image.musinsa.com/mfile_s01/_street_images/45948/280.street_img_view25b643b6784086.jpg?20180808131759,"['팬츠', '베이지', '하의', '베이지색', '섹시', '페미닌']",33.1,2
2018-08-04,//image.musinsa.com/mfile_s01/_street_images/45953/280.street_img_view25b67f42ad7d8c.jpg?20180806182553,"['트라우저', '하의', '회색', '심플', '캐주얼']",31.1,2
2018-08-06,//image.musinsa.com/mfile_s01/_street_images/45988/280.street_img_view25b6973fbeb49d.jpg?,"['스커트', '블랙', '하의', '검정색', '심플', '캐주얼']",30.5,2
2018-08-06,//image.musinsa.com/mfile_s01/_street_images/45959/280.street_img_view25b67ee20569e1.jpg?,"['체크', '미니스커트', '하의', '체크', '심플', '캐주얼']",30.5,2
2018-08-06,//image.musinsa.com/mfile_s01/_street_images/45965/280.street_img_view25b67ea292857e.jpg?,"['치노팬츠', '하의', '베이지색', '심플', '캐주얼']",30.5,2
2018-08-06,//image.musinsa.com/mfile_s01/_street_images/45981/280.street_img_view25b6975cc724ef.jpg?20180806101631,"['팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",30.5,2
2018-08-07,//image.musinsa.com/mfile_s01/_street_images/46051/280.street_img_view25b72b37b7caa3.jpg?20180814225509,"['화이트', 'SNEAKER', '하의', '흰색', '데님', '심플', '캐주얼']",30.5,2
2018-08-08,//image.musinsa.com/mfile_s01/_street_images/46075/280.street_img_view15b6a8c8a32c36.jpg?,"['트랙팬츠', '블루', '하의', '파랑색', '스트리트', '힙합']",31.0,2
2018-08-08,//image.musinsa.com/mfile_s01/_street_images/46083/280.street_img_view25b6aa7304f8af.jpg?,"['스커트', '아이보리', '하의', '베이지색', '걸리시']",31.0,2
2018-08-08,//image.musinsa.com/mfile_s01/_street_images/46057/280.street_img_view25b6ab51725fb4.jpg?,"['쇼츠', '블랙', '하의', '검정색', '스트리트', '힙합']",31.0,2
2018-08-09,//image.musinsa.com/mfile_s01/_street_images/46120/280.street_img_view25b71403a86dac.jpg?20180813174227,"['데님 팬츠', '캘빈클라인 진', '하의', '데님', '심플', '캐주얼']",28.8,7
2018-08-09,//image.musinsa.com/mfile_s01/_street_images/46116/280.street_img_view25b6bef655db56.jpg?,"['밴딩팬츠', '하의', '흰색', '심플', '캐주얼']",28.8,7
2018-08-09,//image.musinsa.com/mfile_s01/_street_images/46123/280.street_img_view25b7136ac6897c.jpg?20180813174807,"['테리 팬츠', '캘빈클라인 퍼포먼스', '하의', '회색', '스트리트', '힙합']",28.8,7
2018-08-09,//image.musinsa.com/mfile_s01/_street_images/46098/280.street_img_view15b6bf72bc5e7c.jpg?20180816141439,"['데님쇼츠', '하의', '데님', '스트리트', '힙합']",28.8,7
2018-08-12,//image.musinsa.com/mfile_s01/_street_images/46146/280.street_img_view25b7a2732522c2.jpg?20180820191422,"['데님', '스커트', 'denim', 'skirt', '하의', '데님', '심플', '캐주얼']",30.6,2
2018-08-14,//image.musinsa.com/mfile_s01/_street_images/46206/280.street_img_view25b75435c0945c.jpg?,"['와이드팬츠', '화이트', '하의', '흰색', '심플', '캐주얼']",31.7,2
2018-08-19,//image.musinsa.com/mfile_s01/_street_images/46295/280.street_img_view25b83a73b35ee6.jpg?20180827175316,"['조거팬츠', '하의', '검정색', '스트리트', '힙합']",28.2,7
2018-08-21,//image.musinsa.com/mfile_s01/_street_images/46355/280.street_img_view25b8664c6c3ca7.jpg?,"['블랙', '트랙팬츠', '하의', '검정색', '노란색', '스트리트', '힙합']",26.6,7
2018-08-21,//image.musinsa.com/mfile_s01/_street_images/46372/280.5b7bf61d87563img_view282.jpg?,"['팬츠', '그레이', '하의', '회색', '스트리트', '힙합']",26.6,7
2018-08-22,//image.musinsa.com/mfile_s01/_street_images/46388/280.street_img_view15b8666f2bb874.jpg?20180822115014,"['스커트', '카무플라주', '하의', '카모', '스트리트', '힙합']",30.7,2
2018-08-22,//image.musinsa.com/mfile_s01/_street_images/46386/280.street_img_view25b864cffa7f30.jpg?20180822114958,"['스커트', '핑크', '하의', '분홍색', '섹시', '페미닌']",30.7,2
2018-08-23,//image.musinsa.com/mfile_s01/_street_images/46416/280.street_img_view25b7e6fe4b9ef3.jpg?,"['카고팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",29.4,7
2018-08-23,//image.musinsa.com/mfile_s01/_street_images/46449/280.street_img_view25b8cd33574a51.jpg?,"['스커트', '하의', '스프라이트', '걸리시']",29.4,7
2018-08-23,//image.musinsa.com/mfile_s01/_street_images/46430/280.street_img_view25b7e695f4dbdf.jpg?20180823125524,"['슬랙스', '블랙', '하의', '검정색', '심플', '캐주얼']",29.4,7
2018-08-24,//image.musinsa.com/mfile_s01/_street_images/46461/280.street_img_view25b7fb9324e7d2.jpg?20180824172637,"['트랙클럽 벨루어 팬츠', '뉴발란스', '하의', '보라색', '스트리트', '힙합']",24.4,1
2018-08-24,//image.musinsa.com/mfile_s01/_street_images/46460/280.street_img_view25b7fb992385a2.jpg?20180824175308,"['트랙클럽 벨루어 팬츠', '뉴발란스', '하의', '파랑색', '스트리트', '힙합']",24.4,1
2018-08-31,//image.musinsa.com/mfile_s01/_street_images/46566/280.street_img_view35b88a659d1a3c.jpg?20180903090611,"['팬츠', '뉴에라', '하의', '노란색', '스트리트', '힙합']",25.6,7
2018-08-31,//image.musinsa.com/mfile_s01/_street_images/46563/280.street_img_view25b88aa6fd586b.jpg?20180831115510,"['벨루어 플리스 팬츠', '뉴에라', '하의', '빨간색', '스트리트', '힙합']",25.6,7
2018-09-04,//image.musinsa.com/mfile_s01/_street_images/46595/280.street_img_view25b962a6104d41.jpg?,"['데님팬츠', 'DENIM', 'PANTS', '하의', '데님', '심플', '캐주얼']",23.2,1
2018-09-05,//image.musinsa.com/mfile_s01/_street_images/46622/280.street_img_view15b90c4e60fdcd.jpg?,"['쇼츠', '블랙', '하의', '검정색', '심플', '캐주얼']",24.0,1
2018-09-10,//image.musinsa.com/mfile_s01/_street_images/46699/280.street_img_view25b98dfcfcc5eb.jpg?,"['오버롤', '팬츠', '하의', '베이지색', '심플', '캐주얼']",22.9,1
2018-09-13,//image.musinsa.com/mfile_s01/_street_images/46848/280.street_img_view25b9f1803b7fc0.jpg?,"['블랙', '와이드팬츠', '하의', '심플', '캐주얼']",23.5,1
2018-09-13,//image.musinsa.com/mfile_s01/_street_images/46834/280.street_img_view25b9f33d2f4209.jpg?20180927083418,"['스커트', '체크', '하의', '체크', '걸리시']",23.5,1
2018-09-18,//image.musinsa.com/mfile_s01/_street_images/46927/280.street_img_view25bc3e048363d8.jpg?,"['널디', '팬츠', '하의', '파랑색', '스트리트', '힙합']",22.0,1
2018-09-20,//image.musinsa.com/mfile_s01/_street_images/46992/280.street_img_view25bd927a151074.jpg?20181031135808,"['조거팬츠', '하의', '검정색', '스트리트', '힙합']",19.0,6
2018-09-26,//image.musinsa.com/mfile_s01/_street_images/47096/280.street_img_view25bc45565dc822.jpg?20180926201052,"['와이드', '부츠컷', '팬츠', '하의', '검정색', '섹시', '페미닌']",19.4,6
2018-09-27,//image.musinsa.com/mfile_s01/_street_images/47127/280.street_img_view25bac98287f6d9.jpg?,"['팬츠', '그레이', '하의', '회색', '스트리트', '힙합']",18.9,6
2018-09-27,//image.musinsa.com/mfile_s01/_street_images/47121/280.street_img_view15bac9a6bf0652.jpg?,"['점프수트', '베이지', '하의', '베이지색', '워크', '밀리터리']",18.9,6
2018-09-27,//image.musinsa.com/mfile_s01/_street_images/47124/280.street_img_view25bac98e1f0690.jpg?,"['조거팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",18.9,6
2018-10-01,//image.musinsa.com/mfile_s01/_street_images/47166/280.street_img_view25bb3622b5eee0.jpg?,"['팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",15.4,8
2018-10-02,//image.musinsa.com/mfile_s01/_street_images/47186/280.street_img_view25bb35ebf2b1ef.jpg?20181002101643,"['데님팬츠', '하의', '데님', '스트리트', '힙합']",15.9,8
2018-10-04,//image.musinsa.com/mfile_s01/_street_images/47265/280.street_img_view25bb5922a3b643.jpg?20181019154340,"['조거팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",19.3,6
2018-10-04,//image.musinsa.com/mfile_s01/_street_images/47244/280.street_img_view25bb5d2be504e4.jpg?,"['데님스커트', '블루', '하의', '데님', '심플', '캐주얼']",19.3,6
2018-10-05,//image.musinsa.com/mfile_s01/_street_images/47285/280.street_img_view15bb7399479f5b.jpg?20181005194230,"['스탠다드 스웨트 팬츠', '멜란지마스터', '하의', '파랑색', '걸리시']",16.9,8
2018-10-05,//image.musinsa.com/mfile_s01/_street_images/47281/280.street_img_view15bb73aff95444.jpg?20181005194428,"['스탠다드 스웨트 팬츠', '멜란지마스터', '하의', '주황색', '스트리트', '힙합']",16.9,8
2018-10-11,//image.musinsa.com/mfile_s01/_street_images/47382/280.street_img_view15bbf1e5590710.jpg?20181011092946,"['원피스', '핑크', '하의', '분홍색', '걸리시']",9.7,4
2018-10-11,//image.musinsa.com/mfile_s01/_street_images/47393/280.street_img_view25bbf1ba737e89.jpg?20181011100230,"['트랙팬츠', '블루', '하의', '파랑색', '스트리트', '힙합']",9.7,4
2018-10-16,//image.musinsa.com/mfile_s01/_street_images/47529/280.street_img_view25bc52f75e7eaf.jpg?20181018192229,"['데님팬츠', '데님', '팬츠', '블루', '하의', '데님', '스트리트', '힙합']",14.5,8
2018-10-16,//image.musinsa.com/mfile_s01/_street_images/47522/280.street_img_view25be13ca067a6f.jpg?20181016092130,"['트랙 팬츠', '아이보리', '하의', '베이지색', '스트리트', '힙합']",14.5,8
2018-10-18,//image.musinsa.com/mfile_s01/_street_images/47769/280.street_img_view25be927dce2bed.jpg?20181112161901,"['트랙팬츠', '하의', '빨간색', '스트리트', '힙합']",12.7,4
2018-10-18,//image.musinsa.com/mfile_s01/_street_images/47794/280.street_img_view25be93824d1119.jpg?20181112174026,"['스커트', '체크', '하의', '체크', '유니크', '키치']",12.7,4
2018-10-19,//image.musinsa.com/mfile_s01/_street_images/47886/280.street_img_view25bea341e973eb.jpg?20181113175650,"['미디스커트', '하의', '녹색', '심플', '캐주얼']",13.1,4
2018-10-19,//image.musinsa.com/mfile_s01/_street_images/47885/280.street_img_view25bea345256288.jpg?20181113175904,"['데님팬츠', '하의', '데님', '심플', '캐주얼']",13.1,4
2018-10-21,//image.musinsa.com/mfile_s01/_street_images/48061/280.street_img_view15bcedeb597203.jpg?20181023183432,"['원피스', '레오파드', '심플', '하의', '애니멀', '섹시', '페미닌']",13.4,4
2018-10-21,//image.musinsa.com/mfile_s01/_street_images/48035/280.street_img_view25bcee89ebdf7d.jpg?20181023183922,"['트랙팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",13.4,4
2018-10-22,//image.musinsa.com/mfile_s01/_street_images/48092/280.street_img_view25bcd716d4a1d0.jpg?20181022160704,"['데님팬츠', '블루', '하의', '데님', '심플', '캐주얼']",14.0,4
2018-10-24,//image.musinsa.com/mfile_s01/_street_images/48133/280.street_img_view25bebeb5ea5248.jpg?20181115115927,"['디스진', '데님팬츠', '하의', '데님', '심플', '캐주얼']",12.5,4
2018-10-25,//image.musinsa.com/mfile_s01/_street_images/48143/280.street_img_view25bd6d6ef1f5b7.jpg?20181025114554,"['스커트', '오렌지', '하의', '주황색', '심플', '캐주얼']",13.8,4
2018-10-25,//image.musinsa.com/mfile_s01/_street_images/48170/280.street_img_view25bebe728cb7c4.jpg?20181115135805,"['치노팬츠', '하의', '베이지색', '심플', '캐주얼']",13.8,4
2018-10-30,//image.musinsa.com/mfile_s01/_street_images/48259/280.street_img_view25bf3b3e62f77d.jpg?20181030114117,"['팬츠', '브라운', '하의', '갈색', '심플', '캐주얼']",6.1,0
2018-10-30,//image.musinsa.com/mfile_s01/_street_images/48257/280.street_img_view25bf3b40f1323c.jpg?20181030114134,"['팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",6.1,0
2018-10-30,//image.musinsa.com/mfile_s01/_street_images/48236/280.street_img_view25bf64e0c863bc.jpg?,"['치노팬츠', '하의', '베이지색', '스트리트', '힙합']",6.1,0
2018-10-30,//image.musinsa.com/mfile_s01/_street_images/48253/280.street_img_view25bf64c55750b5.jpg?20181122171943,"['카고팬츠', '하의', '기타패턴', '유니크', '키치']",6.1,0
2018-10-31,//image.musinsa.com/mfile_s01/_street_images/48273/280.street_img_view25bf3b3a5c9d4d.jpg?,"['와이드팬츠', '그레이', '하의', '회색', '심플', '캐주얼']",7.4,0
2018-11-05,//image.musinsa.com/mfile_s01/_street_images/48394/280.street_img_view25bf3b3139e5df.jpg?20181105094057,"['스커트', '체크', '하의', '체크', '걸리시']",11.9,4
2018-11-07,//image.musinsa.com/mfile_s01/_street_images/48424/280.street_img_view25bf3b181213b9.jpg?20181107113148,"['팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",12.8,4
2018-11-13,//image.musinsa.com/mfile_s01/_street_images/48499/280.street_img_view25bfb972d523f5.jpg?20181113101019,"['스커트', '네이비', '하의', '파랑색', '유니크', '키치']",8.8,0
2018-11-14,//image.musinsa.com/mfile_s01/_street_images/48539/280.street_img_view25bf4f94f2d79c.jpg?20181114225340,"['팬츠', ' 베이지', '하의', '베이지색', '심플', '캐주얼']",9.8,4
2018-11-19,//image.musinsa.com/mfile_s01/_street_images/48598/280.street_img_view25bf25e583349d.jpg?20181119125829,"['팬츠', '베이지', '하의', '베이지색', '유니크', '키치']",6.5,0
2018-11-19,//image.musinsa.com/mfile_s01/_street_images/48592/280.street_img_view25bf260d9a8bfc.jpg?20181119125734,"['팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",6.5,0
2018-11-19,//image.musinsa.com/mfile_s01/_street_images/48585/280.street_img_view25bf25d6e3bbd3.jpg?,"['팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",6.5,0
2018-11-20,//image.musinsa.com/mfile_s01/_street_images/48606/280.street_img_view25bff7ebbc097c.jpg?20181129155015,"['데님', '팬츠', '하의', '데님', '심플', '캐주얼']",6.5,0
2018-11-20,//image.musinsa.com/mfile_s01/_street_images/48611/280.street_img_view25bf3c1dc40052.jpg?,"['데님팬츠', '블루', '하의', '데님', '심플', '캐주얼']",6.5,0
2018-11-30,//image.musinsa.com/mfile_s01/_street_images/48875/280.street_img_view15c089d48d736b.jpg?,"['데님팬츠', '하의', '데님', '심플', '캐주얼']",2.7,9
2018-12-03,//image.musinsa.com/mfile_s01/_street_images/48890/280.street_img_view25c0731ed6a150.jpg?,"['코듀로이팬츠', '브라운', '하의', '갈색', '심플', '캐주얼']",11.5,4
2018-12-03,//image.musinsa.com/mfile_s01/_street_images/48898/280.street_img_view15c0659b83dea1.jpg?,"['트랙팬츠', '블루', '하의', '파랑색', '스트리트', '힙합']",11.5,4
2018-12-04,//image.musinsa.com/mfile_s01/_street_images/48930/280.street_img_view25c072faba0102.jpg?20181205001343,"['팬츠', ' 체크', '하의', '체크', '심플', '캐주얼']",6.7,0
2018-12-04,//image.musinsa.com/mfile_s01/_street_images/48922/280.street_img_view15c06551b04046.jpg?,"['스커트', '베이지', '하의', '베이지색', '스트리트', '힙합']",6.7,0
2018-12-04,//image.musinsa.com/mfile_s01/_street_images/48911/280.street_img_view25c06576530f17.jpg?20181204092820,"['데님팬츠', '하의', '검정색', '심플', '캐주얼']",6.7,0
2018-12-05,//image.musinsa.com/mfile_s01/_street_images/48944/280.street_img_view25c07255d50b82.jpg?,"['스커트', '블랙', '하의', '검정색', '심플', '캐주얼']",0.0,9
2018-12-05,//image.musinsa.com/mfile_s01/_street_images/48949/280.street_img_view25c088e7696ee6.jpg?20181205234105,"['팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",0.0,9
2018-12-05,//image.musinsa.com/mfile_s01/_street_images/48948/280.street_img_view25c088ed5a691d.jpg?20181217165055,"['카고팬츠', '베이지', '하의', '베이지색', '스트리트', '힙합']",0.0,9
2018-12-11,//image.musinsa.com/mfile_s01/_street_images/49027/280.street_img_view25c0f1e49739a9.jpg?20181211095204,"['팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",0.2,9
2018-12-11,//image.musinsa.com/mfile_s01/_street_images/49037/280.street_img_view25c0f1c62b1b8d.jpg?20181211103337,"['스커트', '베이지', '체크', '하의', '베이지색', '체크', '유니크', '키치']",0.2,9
2018-12-12,//image.musinsa.com/mfile_s01/_street_images/49073/280.street_img_view15c1225791b8ac.jpg?,"['조거팬츠', '카모', '하의', '카모', '스트리트', '힙합']",-1.9,3
2018-12-16,//image.musinsa.com/mfile_s01/_street_images/49100/280.street_img_view25c175c3a804be.jpg?,"['스커트', '블루', '하의', '파랑색', '유니크', '키치']",0.0,9
2018-12-17,//image.musinsa.com/mfile_s01/_street_images/49137/280.street_img_view25c19ac9737d55.jpg?20181219113125,"['데님팬츠', '하의', '데님', '분홍색', '심플', '캐주얼']",1.6,9
2018-12-17,//image.musinsa.com/mfile_s01/_street_images/49125/280.street_img_view25c1857ea29334.jpg?20181217123350,"['데님팬츠', '하의', '데님', '스트리트', '힙합']",1.6,9
2018-12-19,//image.musinsa.com/mfile_s01/_street_images/49213/280.street_img_view25c1af11c0c02b.jpg?,"['데님스커트', '하의', '데님', '심플', '캐주얼']",4.0,0
2018-12-20,//image.musinsa.com/mfile_s01/_street_images/49242/280.street_img_view25c232f1d568ff.jpg?20181226181500,"['데님팬츠', '하의', '데님', '심플', '캐주얼']",3.4,9
2018-12-24,//image.musinsa.com/mfile_s01/_street_images/49320/280.street_img_view25c204a35652d3.jpg?20181224102806,"['데님팬츠', '하의', '데님', '유니크', '키치']",-2.3,3
2018-12-24,//image.musinsa.com/mfile_s01/_street_images/49305/280.street_img_view25c29b4c784e04.jpg?20181231204404,"['와이드팬츠', '하의', '검정색', '스트리트', '힙합']",-2.3,3
2018-12-24,//image.musinsa.com/mfile_s01/_street_images/49304/280.street_img_view25c29b5e0d9828.jpg?20181231204524,"['데님팬츠', '하의', '데님', '심플', '캐주얼']",-2.3,3
2018-12-27,//image.musinsa.com/mfile_s01/_street_images/49373/280.street_img_view15c2496c1c932d.jpg?,"['롱스커트', '베이지', '하의', '베이지색', '스트리트', '힙합']",-10.1,5
